Record ID,Shipment ID,Shipdate,Vendor ID,O_COUNTRY,ORIG,ORIG_ZIP,D_COUNTRY,DEST,DEST_ZIP,Equipment Type,Cost,Weight,Mileage
21028,4310B,6/16/2020,12,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21029,4319B,6/22/2020,12,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21030,4321804,9/10/2020,5,US,TX LAREDO,78040,US,IA COUNCIL BLUFFS,51501,FB,4333,47926,1076
21031,4323B,6/23/2020,12,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21032,4326B,6/23/2020,12,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21033,141249,3/20/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21034,143814,8/7/2020,73,US,TX SAN ANTONIO,78220,US,TX HOUSTON,77020,SD,673,17553,193
21035,143815,8/7/2020,73,US,TX SAN ANTONIO,78220,US,TX HOUSTON,77020,SD,673,35106,193
21036,143818,8/6/2020,73,US,TX SAN ANTONIO,78220,US,TX HOUSTON,77020,SD,673,35796,193
21037,6117856292,5/1/2020,42,US,TX HOUSTON,77041,US,TX SAN ANTONIO,78220,FB,763,6080,180
21038,6449610,5/28/2020,76,US,TX SAN ANTONIO,78220,US,ID BOISE,83709,SD,3724,3596,1780
21039,214774,4/27/2020,8,US,TX HOUSTON,77090,US,TX SAN ANTONIO,78220,DV,684,43828,195
21040,12107,3/11/2020,7,US,TX SAN ANTONIO,78220,US,PA MCKEES ROCKS,15136,FB,2941,19848,1493
21041,12117,3/2/2020,7,US,TX SAN ANTONIO,78220,US,MD BELTSVILLE,20705,FB,3321,1,1610
21042,12134,3/28/2020,7,US,TX SAN ANTONIO,78220,US,MD BELTSVILLE,20705,FB,3223,22563,1610
21043,12135,3/31/2020,7,US,TX SAN ANTONIO,78220,US,VA ROANOKE,24017,SD,2789,22160,1366
21044,12163,3/21/2020,7,US,TX SAN ANTONIO,78220,US,MD ESSEX,21221,FB,3292,15100,1644
21045,12503,9/30/2020,7,US,TX SAN ANTONIO,78220,US,MD CAPITOL HEIGHTS,20743,SD,3154,35770,1604
21046,12508,9/29/2020,7,US,TX SAN ANTONIO,78220,US,DE WILMINGTON,19803,SD,3381,1,1709
21047,4078,6/23/2020,65,US,TX SAN ANTONIO,78220,US,MI DETROIT,48217,FB,2610,2035,1448
21048,4243,8/19/2020,65,US,TX SAN ANTONIO,78220,US,OK OKLAHOMA CITY,73107,FB,799,4174,467
21049,4318B,6/19/2020,12,MX,NL CIENEGA DE FLORES,65550,MX,TM NUEVO LAREDO,88060,DV,225,9594,123
21050,4339B,7/2/2020,12,MX,NL CIENEGA DE FLORES,65550,MX,TM NUEVO LAREDO,88060,DV,225,22557,123
21051,4367B,7/24/2020,12,MX,NL CIENEGA DE FLORES,65550,MX,TM NUEVO LAREDO,88000,DV,226,1,123
21052,4388B,8/14/2020,12,MX,NL CIENEGA DE FLORES,65550,MX,TM NUEVO LAREDO,88060,DV,229,25708,123
21053,4412B,9/4/2020,12,MX,NL CIENEGA DE FLORES,65550,MX,TM NUEVO LAREDO,88060,DV,235,24445,123
21054,A5025,6/8/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
21055,A5229,7/2/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,276,234,123
21056,A5229,7/2/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
21057,A5259,7/7/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
21058,A5367,7/22/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
21059,A5465,8/5/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
21060,141251,3/20/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21061,141256,3/24/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21062,141258,3/24/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21063,141260,3/23/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21064,141263,3/13/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21065,141272,3/13/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,429,1,131
21066,141279,3/13/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21067,141286,3/17/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21068,141287,3/17/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21069,141289,3/17/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21070,2946,7/7/2020,17,MX,NL APODACA,66600,MX,NL APODACA,66600,DV,53,1,411
21071,A5197,6/29/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,284,465,131
21072,A5245,7/6/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
21073,A5247,7/6/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,283,2377,131
21074,A5309,7/14/2020,20,MX,NUEVO LAREDO,66600,MX,APODACA,66600,DV,0,0,0
21075,A5336,7/17/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
21076,A5350,7/20/2020,20,MX,NUEVO LAREDO,88060,MX,SAN PEDRO,66269,DV,0,0,0
21077,A5363,7/21/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,279,141,131
21078,A5467,7/31/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,360,2106,131
21079,A5400,7/24/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
21080,A5435,7/31/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
21081,414549,6/19/2020,9,US,KY HOPKINSVILLE,42240,US,TX LAREDO,78045,DV,1821,21000,1126
21082,4288215,6/5/2020,5,US,TX LAREDO,78040,US,SD GARRETSON,57030,FB,3611,8371,1284
21083,4288276,6/5/2020,5,US,TX LAREDO,78040,US,AZ TUCSON,85712,FB,3097,6281,1022
21084,4289923,6/8/2020,5,US,TX LAREDO,78040,US,TX MIDLAND,79710,FB,1815,4376,427
21085,4290337,6/10/2020,5,US,TX LAREDO,78040,US,FL FORT LAUDERDALE,33316,FB,4594,6102,1521
21086,4293B,6/3/2020,12,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,403,1,131
21087,4295669,6/24/2020,5,US,TX LAREDO,78040,US,MN NEW HOPE,55428,FB,2632,9328,1367
21088,143800,6/11/2020,22,MX,NL APODACA,66600,MX,NL APODACA,66600,FB,79,1,2300
21089,1627890,7/14/2020,55,US,TX LAREDO,78040,US,FL ORLANDO,32827,FB,3899,13409,1321
21090,1628278,7/7/2020,55,US,TX LAREDO,78040,US,MD FREDERICK,21704,FB,4760,6954,1746
21091,4329B,6/26/2020,12,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,405,8619,131
21092,4330B,6/26/2020,12,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,405,17772,131
21093,433116693,7/24/2020,53,US,AZ NOGALES,85621,US,TX LAREDO,78045,DV,2431,5203,945
21094,433147924,9/8/2020,53,US,IL ROCK FALLS,61071,US,TX LAREDO,78045,DV,2844,575,1325
21095,141296,3/19/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,427,1,131
21096,141302,3/19/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21097,141462,3/17/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88299,FB,428,1,131
21098,141463,3/20/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88299,FB,427,1,131
21099,141476,3/23/2020,22,MX,NL APODACA,66600,MX,NL APODACA,66600,FB,79,1,177
21100,141477,3/27/2020,22,MX,NL APODACA,66600,MX,NL APODACA,66600,FB,79,1,2272
21101,141479,3/27/2020,22,MX,NL APODACA,66600,MX,NL APODACA,66600,FB,79,1,2272
21102,141481,3/24/2020,22,MX,NL APODACA,66600,MX,NL APODACA,66600,FB,79,1,177
21103,141318,2/4/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21104,141321,2/25/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,509,1,131
21105,141323,2/21/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21106,141326,2/5/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,510,1,131
21107,141334,2/6/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,510,1,131
21108,141348,2/10/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,509,1,131
21109,141348,2/10/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21110,141353,2/13/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88299,FB,0,0,0
21111,141362,2/12/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88299,FB,0,0,0
21112,141375,2/15/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88299,FB,509,1,131
21113,141380,2/13/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88299,FB,0,0,0
21114,147065,7/31/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88290,FB,429,49,131
21115,73614,6/26/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
21116,73619,6/9/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
21117,72469,5/28/2020,10,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88284,FB,381,1,131
21118,146766,6/12/2020,22,MX,NL APODACA,66600,MX,NL APODACA,66600,FB,79,49,1489
21119,A5562,8/18/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
21120,A5838,9/21/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,294,126,131
21121,A5581,8/20/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
21122,A5582,8/19/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,287,2584,131
21123,A5691,9/1/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,294,287,131
21124,A5691,9/1/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
21125,A5747,9/10/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
21126,A5771,9/11/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,294,119,131
21127,A5844,9/22/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
21128,16285,8/11/2020,60,US,TX LAREDO,78040,US,CA SANTA CLARA,95050,FB,7243,26462,1849
21129,1617166,6/1/2020,55,US,TX LAREDO,78040,CA,QC MONTREAL,H2P1H4,FB,6431,4667,2175
21130,16182,8/14/2020,60,US,TX LAREDO,78040,US,CA SANTA CLARA,95050,FB,7733,26462,1849
21131,4298B,6/11/2020,12,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21132,4299145,7/6/2020,5,US,TX LAREDO,78040,US,IN CARMEL,46032,FB,2595,16294,1352
21133,4301211,7/14/2020,5,US,TX LAREDO,78040,US,FL VALRICO,33594,FB,4047,16729,1337
21134,4303154,7/20/2020,5,US,TX LAREDO,78040,US,AL FOLEY,36535,FB,1869,14077,857
21135,4307B,6/12/2020,12,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21136,4309B,6/12/2020,12,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,404,11870,131
21137,4312B,6/17/2020,12,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21138,4317B,6/18/2020,12,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21139,4324924,9/17/2020,5,US,TX LAREDO,78040,US,MN ELK RIVER,55330,FB,2677,33107,1389
21140,4329B,6/26/2020,12,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21141,141498,3/14/2020,22,MX,NL APODACA,66600,MX,NL APODACA,66600,FB,79,1,1949
21142,142291,4/14/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21143,141755,3/31/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21144,A5794,9/8/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
21145,A5803,9/14/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
21146,A5722,8/27/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,1089,2000,131
21147,A5897,9/28/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
21148,AF21823,9/10/2020,2,US,TX LAREDO,78045,MX,NL APODACA,66600,FB,103,8622,144
21149,AF21824,9/10/2020,2,US,TX LAREDO,78045,MX,NL APODACA,66600,FB,103,129354,144
21150,RCMX12845,3/3/2020,49,US,CA CALEXICO,92231,MX,NUEVO LEON,21705,DV,0,0,0
21151,RCMX12847,3/3/2020,49,US,CA CALEXICO,92231,MX,BJ NUEVO LEON,21705,DV,1435,1,30
21152,146754,8/12/2020,22,MX,TM NUEVO LAREDO,88290,MX,NL APODACA,66600,DV,309,49,131
21153,4444,3/12/2020,21,MX,NL APODACA,66600,MX,NL SANTA CATARINA,66376,DV,82,1,22
21154,F12188,3/2/2020,27,MX,NL SAN PEDRO,66278,MX,NL SAN NICOLAS DE LO,66450,DV,240,1,1419
21155,F12222,3/20/2020,27,MX,APODACA,66600,MX,INDUSTRIAL VALLEJ,2300,DV,0,0,0
21156,F12226,3/6/2020,27,MX,NL APODACA,66600,MX,TA COMALCALCO,86388,DV,3543,1,907
21157,ILSC5778,4/2/2020,4,MX,NL APODACA,66600,MX,CU RAMOS ARIZPE,25900,DV,228,1,59
21158,ILSC5780,4/2/2020,4,MX,NL APODACA,66600,MX,CU RAMOS ARIZPE,25900,DV,228,1,59
21159,141769,3/6/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21160,141773,3/3/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,430,1,131
21161,141784,3/2/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,1162,1,131
21162,141789,3/27/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21163,141791,3/27/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,424,1,131
21164,144902,7/3/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88290,FB,1166,1,131
21165,144905,7/2/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88299,FB,419,1,131
21166,144908,7/1/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88299,FB,419,1,131
21167,4346B,7/10/2020,12,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,DV,404,7612,131
21168,4347B,7/10/2020,12,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,284,20626,131
21169,4349B,7/14/2020,12,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21170,4357B,7/16/2020,12,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21171,4358B,7/15/2020,12,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,404,27801,131
21172,4363B,7/20/2020,12,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21173,4365B,7/23/2020,12,MX,APODACA,66600,MX,NUEVO LAREDO,88000,FB,0,0,0
21174,72479,5/18/2020,10,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88284,FB,381,1,131
21175,72483,5/6/2020,10,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88284,FB,381,1,131
21176,72483,5/6/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
21177,72491,5/13/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
21178,72492,5/12/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
21179,73621,5/29/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
21180,2947,7/6/2020,17,MX,NL MONTERREY,64500,MX,NL APODACA,66600,DV,54,1,18
21181,3450,8/24/2020,17,MX,NL SANTA CATARINA,66350,MX,NL APODACA,66600,DV,54,1874,22
21182,141385,2/28/2020,22,MX,SAN PEDRO,66278,MX,NUEVO LAREDO,88299,FB,0,0,0
21183,141401,2/19/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,509,1,131
21184,141425,2/18/2020,22,MX,NL SAN PEDRO,66278,MX,TM NUEVO LAREDO,88299,FB,509,1,64
21185,IN21729,8/31/2020,2,US,IL WHEELING,60090,US,TX LAREDO,78045,FB,3403,42343,1365
21186,IN21778,9/8/2020,2,US,TX HOUSTON,77021,US,TX LAREDO,78045,FB,931,3,351
21187,A5297,7/9/2020,20,MX,TM NUEVO LAREDO,66600,MX,DG DURANGO,34000,DV,756,4802,378
21188,OUT20751,3/29/2020,2,US,TX LAREDO,78045,US,TX SAN ANTONIO,78220,FB,726,29950,159
21189,A5146,6/22/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,839,3623,495
21190,A5146,6/22/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
21191,A5166,6/23/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
21192,A5176,6/26/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,840,1753,495
21193,433094355,6/5/2020,53,US,IL ALSIP,60803,US,TX LAREDO,78045,DV,1790,510,1373
21194,A5243,7/2/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
21195,A5244,7/1/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,755,650,495
21196,A5310,7/13/2020,20,MX,TM NUEVO LAREDO,66600,MX,DG DURANGO,34000,DV,838,3191,378
21197,A5335,7/16/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,838,3281,495
21198,F12268,3/28/2020,27,MX,NL APODACA,66600,MX,CI CIUDAD JUAREZ,32674,DV,1431,1,731
21199,FAC5470,3/20/2020,28,MX,NL APODACA,66600,MX,SI CULIACAN,80058,FB,1998,1,730
21200,FAC5477,3/20/2020,28,MX,NL SAN PEDRO,66278,MX,OA PINOTEPA NACIONAL,71605,DV,2513,1,983
21201,73045,5/26/2020,10,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
21202,73046,5/26/2020,10,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,3572,10002,131
21203,73050,5/26/2020,10,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
21204,73052,5/26/2020,10,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,4351,10002,131
21205,3576,7/30/2020,17,MX,NL APODACA,66600,MX,JA MORELOS,49676,DV,776,0,660
21206,3314,7/28/2020,17,MX,NL APODACA,66600,MX,CP CIUDAD DEL CARMEN,24180,DV,2127,0,1020
21207,F12298,4/6/2020,27,MX,NL APODACA,66600,MX,EM ECATEPEC DE MOREL,55107,DV,1091,0,586
21208,FAC5594,4/17/2020,28,MX,NL APODACA,66600,MX,EM TEMASCALAPA,55980,DV,1453,1,533
21209,FAC5595,4/21/2020,28,MX,APODACA,66600,MX,VARGAS,91693,FB,0,0,0
21210,FAC5656,4/30/2020,28,MX,NL APODACA,66600,MX,CI CIUDAD JUAREZ,32470,DV,1782,1,731
21211,A5335,7/16/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
21212,A5361,7/20/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
21213,A5384,7/24/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
21214,A5477,8/5/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,848,5464,495
21215,IN21846,9/15/2020,2,US,TX HOUSTON,77091,US,TX LAREDO,78045,FB,0,3677,0
21216,IN21891,9/23/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
21217,IN21897,9/23/2020,2,US,TX HOUSTON,77021,US,TX LAREDO,78045,FB,782,1,351
21218,IN21903,9/24/2020,2,US,TX HOUSTON,77021,US,TX LAREDO,78045,FB,782,3000,351
21219,IN21905,9/25/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
21220,IN21911,9/25/2020,2,US,TX HOUSTON,77091,US,TX LAREDO,78045,FB,0,19603,0
21221,IN21923,9/29/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
21222,IN21932,9/30/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
21223,IN21947,9/28/2020,2,US,IL WHEELING,60090,US,TX LAREDO,78045,FB,3394,44725,1365
21224,A5585,8/17/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
21225,A5711,9/4/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
21226,A5531,8/13/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
21227,A5539,8/14/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
21228,A5754,9/9/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,870,6933,495
21229,A5754,9/9/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
21230,A5793,9/11/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
21231,OUT20084,2/24/2020,2,MX,DG DURANGO,34000,US,TX LAREDO,78045,FB,123,0,508
21232,OUT20085,2/24/2020,2,MX,DG DURANGO,34000,US,TX LAREDO,78045,FB,588,0,508
21233,A5898,9/25/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
21234,EXP7559,6/26/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,DD,1947,54250,495
21235,EXP7619,7/9/2020,1,MX,DURANGO,34000,MX,MONTERREY,64000,FB,0,0,0
21236,EXP7620,7/9/2020,1,MX,DURANGO,34000,MX,MONTERREY,64000,FB,0,0,0
21237,EXP7621,7/9/2020,1,MX,DG DURANGO,34000,MX,NL MONTERREY,64000,FB,810,2980,372
21238,IMP5971,4/4/2020,1,MX,MANZANILLO,28239,MX,DURANGO,34000,FB,0,0,0
21239,IMP5973,4/4/2020,1,MX,CL MANZANILLO,28239,MX,DG DURANGO,34000,FB,1981,1,512
21240,IMP5974,4/3/2020,1,MX,NL MONTERREY,64500,MX,DG DURANGO,34000,FB,487,1,372
21241,IMP5970,4/4/2020,1,MX,MANZANILLO,28239,MX,DURANGO,34000,FB,0,0,0
21242,EX703154,6/28/2020,92,MX,NL SAN PEDRO,66269,MX,NL MONTERREY,64030,DV,3,1,85
21243,EXP7483,6/11/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
21244,EXP7485,6/14/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1212,35450,495
21245,EXP7527,6/19/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,SD,1725,71450,495
21246,EXP7531,6/22/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
21247,EXP7433,6/1/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
21248,EXP7434,6/1/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,817,1,378
21249,EXP7445,6/2/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,837,1,378
21250,EXP7454,6/2/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1209,29450,495
21251,EXP7466,6/4/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1228,69450,495
21252,EXP7475,6/10/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
21253,IMP5977,4/3/2020,1,MX,APODACA,66600,MX,DURANGO,34000,FB,0,0,0
21254,IMP5991,4/1/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,625,1,495
21255,IMP5996,4/1/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,634,1,495
21256,IMP6007,4/14/2020,1,MX,SI MAZATLAN,82000,MX,DG DURANGO,34000,FB,1540,1,154
21257,IMP6008,4/14/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
21258,IMP6020,4/15/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,679,1,495
21259,IMP6032,4/20/2020,1,MX,MANZANILLO,28239,MX,DURANGO,34000,FB,0,0,0
21260,IMP6034,4/22/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,677,1177,495
21261,IMP6038,4/14/2020,1,MX,NL APODACA,66600,MX,DG DURANGO,34000,DV,331,1,378
21262,IMP6042,4/22/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,SD,0,0,0
21263,IMP6043,4/23/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
21264,OUT21344,7/3/2020,2,US,TX LAREDO,78045,US,PA WAYNESBORO,17268,FB,4170,1715,1752
21265,OUT21352,7/6/2020,2,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,722,21281,164
21266,MVT21285,7/1/2020,2,US,TX LAREDO,78045,US,MD ROSEDALE,21237,FB,137,3923,1800
21267,MVT21305,6/24/2020,2,US,TX LAREDO,78041,US,TX LAREDO,78045,DV,137,1,8
21268,EXP7497,6/10/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
21269,EXP7505,6/17/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,820,1,378
21270,EXP7506,6/17/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,918,1,378
21271,EXP7512,6/17/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,DV,597,4850,378
21272,EXP7520,6/7/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1209,14560,495
21273,EXP7537,6/18/2020,1,MX,DURANGO,34000,MX,APODACA,66600,DV,0,0,0
21274,EXP7540,6/24/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
21275,EXP7542,6/24/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,SD,1728,72750,495
21276,EXP7547,6/26/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,823,1,378
